iteration,batch,learning_rate,ctc_loss,decoded_text 
11,19,0.01,746.422,g g g g g g g
11,20,0.01,923.45,g g g g g g
11,21,0.01,1145.34,g g g g g g g g g g g g g g g g g g
11,22,0.01,1118.19,g g g g g g g g g g g g g g g g g g g
11,23,0.01,789.516,g g g g g g
11,24,0.01,1255.52,g
11,25,0.01,996.821,gagagagagagagagag
11,26,0.01,589.327,gagagagagagagagagagagagagagagagagagagag
11,27,0.01,740.462,gagagagagagagagagagagagagag
11,28,0.01,1139.06,gagagagagagagagagagagagagagagagagagagagagagag
11,29,0.01,995.329,gagagagagagagagagagagagagagagagagagag
11,30,0.01,743.034,gagagagagagagagagagagagagagagagagag
11,31,0.01,997.339,gagagagagagagagagagagagagagagagagag
11,32,0.01,909.17,gagagagagagagagagagagagagagagagagagagag
11,33,0.01,1043.13,gagagagagag
11,34,0.01,588.652,dgagagagagag
11,35,0.01,1365.98,dgagagagagag
11,36,0.01,832.61,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
11,37,0.01,1139.93,gagagagagag
11,38,0.01,1094.17,g
11,39,0.01,912.495,g
11,40,0.01,971.333,lg
11,41,0.01,981.63,lg
11,42,0.01,1024.76,dgagagagag
11,43,0.01,1487.61,dgagagagagagagagagagagagagagagagagagagagagagag
11,44,0.01,1267.21,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
11,45,0.01,834.435,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
11,46,0.01,966.093,dgag
11,47,0.01,802.923,dgag
11,48,0.01,909.481,dgagagagag
11,49,0.01,1145.66,dg g g g g g g
11,50,0.01,1159.43,dg g g g g g g g g g g g g g g g g g g g g
11,51,0.01,899.623,g g g g g g g g g g g g g g g g g g g g g
11,52,0.01,774.048,dg g g g g g g g g g g g g g g g g g g g g g g
11,53,0.01,651.709,dg g g g g g g g g g g g g g g g g g g g g g g g g
11,54,0.01,865.222,dg g g g g g g g g g g g g g g g g g g g g g g g
11,55,0.01,1274.82,dg g g g g g g g g g g g g g g g g g g g g g
11,56,0.01,1057.02,dgagagagagag
11,57,0.01,753.837,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagag
11,58,0.01,921.249,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
11,59,0.01,1132.12,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
11,60,0.01,1067.82,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
11,61,0.01,792.042,dgagagag
11,62,0.01,762.512,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
11,63,0.01,551.339,dg
11,64,0.01,722.827,g
11,65,0.01,1169.65,gag
11,66,0.01,1006.35,gagagagagagag
11,67,0.01,744.586,g
11,68,0.01,984.728,g
11,69,0.01,914.549,gagagagagagagagagagagagagagag
11,70,0.01,1040.35,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
11,71,0.01,738.248,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
11,72,0.01,1057.34,gag
11,73,0.01,745.164,g
11,74,0.01,933.568,g
11,75,0.01,1155.56,g g g g g
11,76,0.01,1122.05,g
11,77,0.01,479.149,g
11,78,0.01,1256.79,gagagag
11,79,0.01,997.315,gagagagagagagagagagagagagagagagagagag
11,80,0.01,584.435,gagagagagagagagagagagagagagagagagagagagag
11,81,0.01,739.622,gagagagagagagag
11,82,0.01,1135.93,gag
11,83,0.01,990.005,g
11,84,0.01,744.776,gagagagagag
11,85,0.01,990.826,gagagagagagag
11,86,0.01,911.117,gagagagagagagagagagagagagagagagagagagagagagag
11,87,0.01,1040.38,gagagagagagagagagagagagagagagagagagagagagagagagagagag
11,88,0.01,759.004,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
11,89,0.01,1059.78,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
11,90,0.01,830.981,gagagagagag
11,91,0.01,919.695,gagag g g
11,92,0.01,924.884,gag g g g g
11,93,0.01,993.759,g g g g g
11,94,0.01,796.91,g g g g g
11,95,0.01,1264.95,dg
11,96,0.01,987.664,g
11,97,0.01,574.874,gagag
11,98,0.01,737.957,gagagagag
11,99,0.01,1136.67,dgagagagagagagagagagagagagagagagagagagagagagag
11,100,0.01,990.035,gagagagagagagagagagagagagagagagagagagagagag
11,101,0.01,744.276,gagagagagagagagagagagagagagagagagagagagagagagagag
11,102,0.01,989.315,gagagagagagagagagagagagagagagagagagagagagagagagag
11,103,0.01,904.429,gagagagagagagagagagagagagagagagagagagagagagagagagagag
11,104,0.01,1038.33,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
12,0,0.01,731.444,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
12,1,0.01,1054.87,gagagagagagag
12,2,0.01,746.018,g
12,3,0.01,923.263,g g g g g g g g g g g g g g g g g g g g g
12,4,0.01,1128.5,g g g g g g
12,5,0.01,1106.55,g g g g g g
12,6,0.01,795.418,g
12,7,0.01,1199.54,g
12,8,0.01,995.646,gagagagagagagagagagagagagagagagagagagagagag
12,9,0.01,575.441,gagagagagagagagagagagagagagagagagagagagagag
12,10,0.01,730.146,gagagagagagagagagagag
12,11,0.01,1152.49,gagagagagagagagagagagagagagagagagagag
12,12,0.01,1002.64,gagagagagagag
12,13,0.01,745.004,gagagagagagagagagagagagagagagagag
12,14,0.01,992.616,gagagagagagagagagagagagagagagagagagag
12,15,0.01,905.225,dgagagagagagag
12,16,0.01,1012.53,dgagagagagag
12,17,0.01,738.921,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
12,18,0.01,1058.35,dgagagagagagag
12,19,0.01,747.272,dg g g g g g g
12,20,0.01,921.061,g g g g g g g g g g g g g g g g g g g g g g
12,21,0.01,1139.73,g g g g g g g g g g g g g g g g g g g
12,22,0.01,1114.3,g g g g g g
12,23,0.01,788.936,g g g g g g
12,24,0.01,1255.85,g
12,25,0.01,993.473,gagagagagagagagag
12,26,0.01,585.17,gagagagagagagagagagagagagagagagagagagag
12,27,0.01,740.272,gagagagagagagagagagagagag
12,28,0.01,1138.09,gagagag
12,29,0.01,992.574,gagagagagagagagagagagagagagagagagagagag
12,30,0.01,741.96,g
12,31,0.01,993.908,gagagagagag
12,32,0.01,907.236,g
12,33,0.01,1042.17,g
12,34,0.01,586.121,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
12,35,0.01,1366.44,g
12,36,0.01,830.654,g
12,37,0.01,1138.7,g
12,38,0.01,1095.08,g
12,39,0.01,914.843,g
12,40,0.01,973.208,lg
12,41,0.01,981.321,dg
12,42,0.01,1022.96,dg
12,43,0.01,1487.71,lg
12,44,0.01,1269.95,dg
12,45,0.01,832.022,dgagag
12,46,0.01,963.263,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
12,47,0.01,802.847,dgag
12,48,0.01,909.947,dgagagag
12,49,0.01,1144.3,dg g g g g g
12,50,0.01,1158.33,dg g g g g g
12,51,0.01,897.549,dg g g g g g g g g g g g g g g g g g g g g g
12,52,0.01,773.519,g g g g g g g g g g g g g g g g g g g g g g g
12,53,0.01,651.414,dg g g g g g g g g g g g g g g g g g g g g g g
12,54,0.01,865.841,dg g g g g g g g g g g g g g g g g g g g g g g
12,55,0.01,1276.42,dg g g g g g g g g g g g g g g g g g g g g
12,56,0.01,1057.54,dg g g g g g g g g g g g g g
12,57,0.01,753.528,dgagagagagagagagagagagagagagagagagagagagagagagagagagagag
12,58,0.01,920.835,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
12,59,0.01,1131.96,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagag
12,60,0.01,1067.91,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
12,61,0.01,792.239,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
12,62,0.01,762.69,dg
12,63,0.01,550.391,dg
12,64,0.01,722.604,g
12,65,0.01,1169.4,g
12,66,0.01,1006.25,g
12,67,0.01,745.118,g
12,68,0.01,984.339,g
12,69,0.01,917.038,gagagagagagagagagagag
12,70,0.01,1041.36,gagagagagagagagagagagagagagagagag
12,71,0.01,738.848,gagagagagagagagagagagagagagagagag
12,72,0.01,1057.13,gagagagagagagag
12,73,0.01,745.405,g g g
12,74,0.01,932.217,g
12,75,0.01,1156.73,g
12,76,0.01,1123.85,g
12,77,0.01,475.857,g
12,78,0.01,1258.76,g g g g g g g g
12,79,0.01,994.93,gagagagagagagagagagagagagagagagag
12,80,0.01,583.854,gagagagagagagagagagagagagag
12,81,0.01,744.168,gagagagagagagagagagagag
12,82,0.01,1133.32,gag
12,83,0.01,987.982,g
12,84,0.01,744.511,g
12,85,0.01,989.378,g
12,86,0.01,912.355,g
12,87,0.01,1039.46,g
12,88,0.01,755.734,g
12,89,0.01,1057.53,dg
12,90,0.01,829.511,g
12,91,0.01,917.83,g
12,92,0.01,922.312,g g g g g
12,93,0.01,988.991,g g g g g
12,94,0.01,797.458,g
12,95,0.01,1264.93,g
12,96,0.01,986.29,g
12,97,0.01,569.72,gagagagagag
12,98,0.01,735.626,gagagag
12,99,0.01,1137.3,g
12,100,0.01,989.532,dgagagagagagagagagagagagagagagagagagagagag
12,101,0.01,745.274,gagagagagagagagagagagagagagagagagagagagagagagag
12,102,0.01,987.279,gagagagagagagagagagagagagagagagagagagagagagagagagag
12,103,0.01,902.789,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
12,104,0.01,1037.42,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
13,0,0.01,731.986,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
13,1,0.01,1054.0,gagagagagag
13,2,0.01,744.776,g g g g g g
13,3,0.01,923.793,g
13,4,0.01,1129.93,g
13,5,0.01,1105.69,g
13,6,0.01,798.619,g
13,7,0.01,1199.95,gagagagagagag
13,8,0.01,996.179,gagagagagagagagagagagagagagagagagagagagagag
13,9,0.01,575.201,gagagagagagagagagagagagagagagagagagagagagagag
13,10,0.01,729.346,gagagagagagagagagagag
13,11,0.01,1152.21,gag
13,12,0.01,1005.13,gagagagagagagagagagagagagagagag
13,13,0.01,745.313,gagagagagagag
13,14,0.01,993.741,gagagagagagagagagagagagagagagagagagag
13,15,0.01,906.02,gagagagagagagagagagagagagagagagagagagagagagagag
13,16,0.01,1011.43,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
13,17,0.01,739.714,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
13,18,0.01,1059.24,gagagagagag
13,19,0.01,748.514,dg
13,20,0.01,920.126,g g g g g
13,21,0.01,1138.3,g g g g g g
13,22,0.01,1114.25,g g g g g
13,23,0.01,790.074,g g g g g g
13,24,0.01,1258.27,g
13,25,0.01,991.221,gagagagagagag
13,26,0.01,581.497,gagagagagagagagagagagagagagagagagagag
13,27,0.01,740.127,gagagagagagagagagagagagagagag
13,28,0.01,1136.29,gagagagagagagagagagagagagagagagagagagagagagagagag
13,29,0.01,991.304,gagagagagagagagagagagagagagagagagagagagag
13,30,0.01,742.892,gagagagagagagagagagagagagagagagagagagagag
13,31,0.01,992.599,gagagagagagagagagagagagagagagagagagagag
13,32,0.01,905.629,gagagagagag
13,33,0.01,1040.5,gagagagagagagagagagagagagagagagagagagagagagagagag
13,34,0.01,585.226,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
13,35,0.01,1367.24,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
13,36,0.01,829.745,gagagagagag
13,37,0.01,1137.36,g
13,38,0.01,1095.04,g
13,39,0.01,915.269,g
13,40,0.01,974.797,dg
13,41,0.01,981.221,dgagagagagag
13,42,0.01,1021.49,dgagagagagag
13,43,0.01,1479.19,gagagagagagagagagagagagagagagagagagagagagag
13,44,0.01,1271.49,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
13,45,0.01,831.664,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
13,46,0.01,961.294,dgag
13,47,0.01,802.494,dgag
13,48,0.01,909.905,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
13,49,0.01,1144.2,dg g g g g g g g g g g g g g g g g g g g g g g g g g
13,50,0.01,1157.89,dg g g g g g g g g g g g g g g g g g g g g g g
13,51,0.01,896.484,dg g g g g g g g g g g g g g g g g g g g g g
13,52,0.01,773.146,dg g g g g g g g g g g g g g g g g g g g g g
13,53,0.01,649.624,dg g g g g g g g g g g g g g g g g g g g g g
13,54,0.01,866.137,dg g g g g g g g g g g g g g g g g g g g g
13,55,0.01,1278.25,dg g g g g g g g g g g g g g g g g g g
13,56,0.01,1057.39,dgagagagagagag
13,57,0.01,752.437,dgagagagagagagagagagagagagagagagagagagagagagagagagagag
13,58,0.01,920.579,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagag
13,59,0.01,1131.94,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
13,60,0.01,1067.2,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
13,61,0.01,793.194,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
13,62,0.01,763.468,dgagagagag
13,63,0.01,550.179,gagagagag
13,64,0.01,722.089,g
13,65,0.01,1169.47,gagagag
13,66,0.01,1007.64,g
13,67,0.01,744.923,g
13,68,0.01,984.41,g
13,69,0.01,917.176,gagagagagagagagagagagagag
13,70,0.01,1042.23,gagagagagagagagagagagagagagagagag
13,71,0.01,741.044,gagagagagagagagagagagagagagagagagagagagagag
13,72,0.01,1057.54,gagagagagagagagag
13,73,0.01,745.32,g g g g
13,74,0.01,930.14,g g g g g g
13,75,0.01,1155.78,g g g g g g
13,76,0.01,1125.16,g g g g g g g g
13,77,0.01,472.469,g g g g g g g
13,78,0.01,1261.91,gagag
13,79,0.01,993.024,gagagagagagagagagagagagagag
13,80,0.01,581.446,gagagagagagagagagagagagagagagagagagag
13,81,0.01,745.89,gagagagagagagagagagagag
13,82,0.01,1130.39,gag
13,83,0.01,984.358,g
13,84,0.01,744.403,gagagagagagag
13,85,0.01,987.332,gagagagagag
13,86,0.01,911.774,g
13,87,0.01,1040.31,g
13,88,0.01,754.369,g
13,89,0.01,1057.12,g
13,90,0.01,828.784,g
13,91,0.01,917.636,gagagagag
13,92,0.01,922.026,g g g g g
13,93,0.01,987.316,g
13,94,0.01,796.971,g
13,95,0.01,1262.34,g
13,96,0.01,987.158,g
13,97,0.01,569.443,gagagagagagagagag
13,98,0.01,734.181,gagagagag
13,99,0.01,1139.99,g
13,100,0.01,990.934,gagagagagagagagagagagagagagagagagagagag
13,101,0.01,744.929,gagagagagagagagagagagagagagagagagagagagagagagag
13,102,0.01,986.312,gagagagagagagagagagagagagagagagagagagagagagagagagag
13,103,0.01,902.231,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
13,104,0.01,1037.63,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,0,0.01,733.485,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,1,0.01,1053.88,gagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,2,0.01,744.523,g g g g g g g
14,3,0.01,924.138,g g g g g g
14,4,0.01,1131.29,g g g g g g
14,5,0.01,1107.86,g g g g g g
14,6,0.01,795.836,g
14,7,0.01,1199.89,gagagagagagag
14,8,0.01,996.24,gagagagagagagagagagagagagagagagagagagagagag
14,9,0.01,578.34,gagagagagagagagagagagagagagagagagagagagagagagagagag
14,10,0.01,731.52,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,11,0.01,1147.48,gagagagagagagagagagagagagagagagagagagag
14,12,0.01,1001.43,gagagagagagagagagagagagagagagagag
14,13,0.01,744.728,gagagagagagagagagagagagagagagagagag
14,14,0.01,994.033,gagagagagagagagagagagagagagagagagagag
14,15,0.01,905.003,gagagagagagagagagagagagagagagagagagagagagagag
14,16,0.01,1011.84,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,17,0.01,736.831,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,18,0.01,1058.43,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,19,0.01,748.62,g gagagagagag
14,20,0.01,918.9,g g g g g g g g g g g g g g g g g g g g g g g g
14,21,0.01,1133.58,g g g g g g g g g g g g g g g g g g g g
14,22,0.01,1109.51,g g g g g g g g g g g g g g g g g g g g
14,23,0.01,790.142,g
14,24,0.01,1256.67,g
14,25,0.01,990.875,gagagagagagagagagagagag
14,26,0.01,577.407,gagagagagagagagagagagagagagagagagagagag
14,27,0.01,737.332,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,28,0.01,1138.72,gagagagagagagagagagagagagagagagagagagagagagagag
14,29,0.01,992.016,gagagagagagagagagagagagagagagagagagagagag
14,30,0.01,742.918,gagagagagagagagagagagagagagagagagagagagagag
14,31,0.01,991.043,gagagagagagagagagagagagagagagagagagagagagag
14,32,0.01,904.3,gagagagagagagagagagagagagagagagagagagagagagag
14,33,0.01,1039.8,gagagagagagagagagagagagagagagagagagagagagagagagagagag
14,34,0.01,586.273,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,35,0.01,1367.46,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,36,0.01,829.683,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,37,0.01,1137.64,g
14,38,0.01,1094.49,g g
14,39,0.01,915.82,g
14,40,0.01,975.399,g
14,41,0.01,980.865,dgagagagag
14,42,0.01,1020.4,dgagagagagagagagagagagagagagagagagagagagag
14,43,0.01,1478.53,dgagagagagagagagagagagagagagagagagagagagagagag
14,44,0.01,1270.12,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,45,0.01,832.206,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,46,0.01,960.65,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,47,0.01,802.681,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,48,0.01,910.15,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,49,0.01,1144.69,dg g g g g g
14,50,0.01,1158.97,dg g g g g g g g g g g g g g g g g g g g g g
14,51,0.01,895.938,dg g g g g g g g g g g g g g g g g g g g
14,52,0.01,772.518,dg g g g g g g g g g g g g g g g g g g g g
14,53,0.01,649.079,dg g g g g g g g g g g g g g g g g g g g g
14,54,0.01,866.714,dg g g g g g g g g g g g g g g g g g g g g
14,55,0.01,1277.91,dg g g g g g g g g g g g g g g g g g g g
14,56,0.01,1058.35,dg g g g g g g g g g g g g g g g g g g g g g g
14,57,0.01,751.785,dgagagagagag
14,58,0.01,920.799,dgagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,59,0.01,1132.4,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,60,0.01,1068.45,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,61,0.01,793.08,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,62,0.01,764.229,dgagagagag
14,63,0.01,549.412,gagagagagag
14,64,0.01,721.674,gag
14,65,0.01,1167.44,gagagagag
14,66,0.01,1005.99,gagagagag
14,67,0.01,745.859,gagagagagagag
14,68,0.01,984.425,gag
14,69,0.01,918.181,gagagagagagagagagagag
14,70,0.01,1042.18,gagagagagagagagagagagagagagagagag
14,71,0.01,739.95,gagagagagagagagagagagagagagagagagagagagag
14,72,0.01,1057.81,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,73,0.01,745.565,gagagagagagagagagagagagagagagagagagagagagagagag
14,74,0.01,927.789,g
14,75,0.01,1154.04,g g g g g g g g g g g g g g g
14,76,0.01,1124.41,g
14,77,0.01,472.179,gag g g g g g g g g g g g g g g g g g g g g g
14,78,0.01,1262.74,g g g g g g
14,79,0.01,992.427,gagagagagagagagagagagagagag
14,80,0.01,579.74,gagagagagagagagagagagagagagagagagagagagag
14,81,0.01,745.948,gagagagagagagagagagagagagag
14,82,0.01,1129.99,gagagag
14,83,0.01,982.809,g
14,84,0.01,744.215,gagagagagagag
14,85,0.01,985.872,gagagagagagagagag
14,86,0.01,911.453,gagagagagagagagagagagagagagagagagagagagag
14,87,0.01,1040.51,gagagagagagagagagagagagagagagagagagagagagagagag
14,88,0.01,753.947,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,89,0.01,1056.53,gagagagag
14,90,0.01,828.047,g
14,91,0.01,918.096,gagagagag
14,92,0.01,922.115,gag g g g g
14,93,0.01,987.178,gag g g g g
14,94,0.01,797.38,g g
14,95,0.01,1261.91,g
14,96,0.01,986.958,g
14,97,0.01,569.295,gagagagagagag
14,98,0.01,733.911,gagag
14,99,0.01,1140.53,gagagagagagagagagagagagagagagagagagagag
14,100,0.01,990.571,gagagagagagagagagagagagagagagagagagagag
14,101,0.01,744.469,gagagagagagagagagagagagagagagagagagagagagagag
14,102,0.01,985.751,gagagagagagagagagagagagagagagagagagagagagagagagagag
14,103,0.01,902.749,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
14,104,0.01,1037.65,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
15,0,0.01,733.361,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
15,1,0.01,1054.37,gagagagagagagagagagagagagagagagagagagagagagagagagagagagag
15,2,0.01,744.895,g g g g g g g
15,3,0.01,923.29,g g g g g g g g g g g g g g g g g g g
15,4,0.01,1130.15,gig g g g g
15,5,0.01,1108.29,gig g g g g g
15,6,0.01,795.306,g
15,7,0.01,1199.97,g g g g g g
15,8,0.01,995.54,gagagagagagagagagagagagagagagagagagagagag
15,9,0.01,578.548,dgagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
15,10,0.01,732.334,gagagagagagagagagagagagagag
15,11,0.01,1145.92,gagagagagagagagagagagagagagagagagagagag
15,12,0.01,999.14,gagagagagagagagagagagagagagagagagag
15,13,0.01,744.068,gagagagagagagagagagagagagagagagagagag
15,14,0.01,992.732,gagagagagagagagagagagagagagagagagagagag
15,15,0.01,904.923,gagagagagagagagagagagagagagagagagagagagagagagag
15,16,0.01,1011.21,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
15,17,0.01,734.372,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
15,18,0.01,1057.84,gagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagagag
